sourceid,dstid,month,mean_travel_time,standard_deviation_travel_time,geometric_mean_travel_time,geometric_standard_deviation_travel_time
116,35,05,1433.29,582.33,1343.21,1.41
153,114,06,1883.86,670.08,1781.08,1.4
144,116,06,1198.22,769.5,1063.27,1.58
110,95,05,3434.03,1325.07,3229.39,1.41
13,101,05,2263.94,871.74,2105.18,1.47
11,121,05,2298.64,733.22,2185.22,1.38
114,55,05,2182.77,772.81,2052.16,1.43
144,13,06,3874.7,1485.01,3627.88,1.43
10,131,05,2403.46,1020.22,2198.31,1.53
143,23,06,1565.24,712.32,1447.16,1.47
140,156,06,1610.72,751.09,1455.39,1.58
115,45,05,1980.52,649.26,1882.57,1.38
12,111,05,2687.23,1029.12,2548.47,1.36
126,46,06,2447.14,992.02,2289.38,1.43
14,183,06,5679.16,2041.84,5309.71,1.45
140,53,06,2902.03,1181.82,2684.19,1.49
117,25,05,2108.34,641.57,2012.57,1.36
141,43,06,2389.55,1256.28,2218.78,1.42
125,56,06,2876.67,1159.21,2678.45,1.46
141,146,06,297.7,394.16,142.48,4.18
118,15,05,2630.02,818.55,2513.48,1.36
126,180,05,962.87,552.92,817.47,1.81
128,160,05,2300.01,753.35,2179.76,1.4
65,7,05,2343.26,585.53,2272.24,1.28
129,150,05,1117.6,302.34,1080.34,1.3
143,126,06,1084.9,639.46,967.7,1.58
122,86,06,2259.43,896.16,2111.3,1.44
125,190,05,2241.66,778.48,2120.95,1.4
170,12,04,3127.2,1104.3,2952.96,1.4
127,170,05,4467.16,1524.13,4244.4,1.37
142,33,06,2981.23,1268.4,2783.72,1.42
23,126,05,413.42,385.51,246.58,3.19
25,106,05,1313.96,486.47,1232.83,1.43
22,136,05,3147.1,978.94,3032.99,1.3
176,198,05,2926.19,1109.65,2768.93,1.37
179,168,05,4550.67,1202.2,4400.79,1.29
177,188,05,4152.52,1365.75,3940.29,1.38
21,146,05,2321.48,646.66,2237.71,1.31
180,8,04,4458.0,1041.52,4337.75,1.26
167,78,04,1792.06,754.19,1642.71,1.53
166,88,04,3145.39,1119.54,2939.86,1.46
178,178,05,347.42,397.04,204.8,2.78
168,68,04,2644.21,906.59,2498.7,1.4
24,116,05,2041.57,594.28,1960.14,1.33
169,58,04,3794.97,1157.85,3629.91,1.35
90,15,06,2566.76,1134.69,2346.39,1.53
165,98,04,4685.38,1611.11,4393.63,1.45
151,107,04,2489.63,659.34,2392.8,1.34
150,117,04,1980.13,865.47,1856.24,1.4
161,5,06,4052.97,1512.67,3771.31,1.48
147,85,06,3145.07,1079.96,2969.19,1.41
146,95,06,2997.73,1012.31,2836.66,1.4
148,75,06,3604.33,1078.52,3439.01,1.37
134,13,05,2200.02,940.69,2027.53,1.49
133,23,05,694.93,291.24,647.16,1.45
132,33,05,2703.9,651.04,2628.41,1.27
149,65,06,2940.51,903.96,2809.15,1.36
131,43,05,1500.53,445.34,1439.93,1.33
130,53,05,1930.97,750.89,1843.14,1.33
120,139,05,1889.34,681.42,1794.61,1.37
122,119,05,1088.46,420.15,1019.91,1.43
121,129,05,599.48,288.94,550.38,1.49
123,109,05,1106.61,381.4,1045.36,1.41
130,18,06,1826.84,913.38,1666.01,1.51
131,10,05,2455.56,920.61,2280.46,1.49
130,20,05,2481.7,854.35,2349.54,1.39
139,175,05,1056.27,547.49,946.23,1.58
137,195,05,3585.38,1202.36,3388.88,1.41
138,185,05,2267.05,833.78,2131.46,1.43
58,161,06,2573.59,1175.94,2314.54,1.6
56,181,06,4377.13,1781.9,4007.89,1.55
55,191,06,3159.5,1429.55,2870.27,1.55
57,171,06,3915.47,1299.15,3700.16,1.41
59,151,06,3314.35,1178.83,3121.95,1.42
119,95,04,2318.61,740.12,2204.31,1.38
134,5,04,2973.61,932.38,2821.12,1.4
59,198,05,3629.87,1129.94,3464.53,1.36
82,14,06,1942.62,921.01,1785.8,1.48
81,24,06,3238.47,1243.29,3033.22,1.43
80,34,06,3465.95,1368.93,3204.65,1.49
111,156,06,3652.84,1307.62,3431.18,1.43
113,136,06,1553.75,560.27,1475.4,1.37
112,146,06,1918.24,793.1,1796.96,1.42
23,154,04,2678.59,746.57,2578.07,1.32
24,144,04,2425.26,728.13,2332.8,1.32
115,116,06,170.52,368.96,86.08,3.35
26,124,04,1692.66,644.85,1599.26,1.38
28,104,04,719.59,351.97,650.11,1.58
87,186,05,1619.86,599.08,1525.03,1.41
89,166,05,1978.91,851.72,1796.89,1.57
114,126,06,827.58,475.16,736.7,1.61
88,176,05,2505.04,984.83,2316.82,1.5
86,196,05,1442.57,549.39,1353.33,1.43
116,106,06,1194.47,613.72,1108.64,1.44
27,114,04,1332.91,563.2,1253.31,1.39
95,179,04,2880.96,1055.84,2686.73,1.47
99,139,04,1796.54,610.24,1694.87,1.42
71,171,06,3271.07,1326.15,3018.76,1.51
94,189,04,889.84,396.04,816.97,1.5
22,164,04,3741.64,881.04,3637.18,1.27
78,101,06,2570.03,1062.0,2346.22,1.56
97,159,04,1792.41,614.69,1685.75,1.43
75,131,06,2107.77,1200.69,1807.43,1.75
98,149,04,1465.42,441.64,1402.16,1.35
189,89,04,1408.02,604.51,1289.13,1.53
25,134,04,2488.38,807.64,2355.59,1.4
188,99,04,2431.87,583.21,2365.6,1.27
96,169,04,4298.89,1033.76,4180.47,1.27
77,111,06,3567.67,1801.15,3187.77,1.6
21,174,04,3421.8,513.16,3381.06,1.17
73,151,06,3619.05,1493.78,3340.86,1.5
110,166,06,4587.22,1673.49,4258.05,1.5
132,117,04,1076.99,851.77,940.25,1.58
15,194,05,3116.98,1276.63,2856.18,1.54
16,184,05,4428.2,1319.53,4217.27,1.38
130,137,04,582.57,328.93,519.47,1.59
17,174,05,5120.03,1157.91,4993.95,1.25
50,11,06,1465.16,750.34,1327.88,1.55
131,127,04,657.35,423.29,588.86,1.52
18,164,05,3077.34,870.28,2975.16,1.29
72,161,06,3706.85,1421.11,3416.26,1.52
100,20,06,2954.45,1492.04,2659.38,1.56
51,15,05,1690.25,595.26,1604.57,1.37
50,25,05,683.88,400.55,581.26,1.85
101,10,06,2666.13,1081.14,2457.9,1.51
133,107,04,1301.25,438.76,1239.8,1.36
19,154,05,3392.3,849.56,3290.91,1.28
70,181,06,3930.0,1276.21,3723.7,1.4
144,114,04,1213.77,534.15,1130.01,1.43
140,154,04,292.59,298.71,186.86,2.8
169,162,06,4595.9,1689.53,4303.95,1.44
167,182,06,3954.67,1705.45,3630.23,1.51
51,142,04,1969.3,606.03,1876.43,1.37
54,112,04,1952.52,752.11,1818.63,1.46
53,122,04,2495.89,717.95,2396.97,1.33
168,172,06,3859.55,1614.9,3555.78,1.5
143,124,04,1219.33,607.47,1113.47,1.5
52,132,04,2727.8,847.97,2603.3,1.36
76,121,06,3428.72,1473.2,3175.14,1.47
126,27,05,951.33,382.05,902.99,1.35
124,47,05,1927.55,556.98,1846.24,1.35
55,102,04,1654.61,718.97,1530.68,1.48
125,37,05,1608.28,807.61,1483.04,1.46
159,115,05,2476.33,722.87,2370.84,1.35
166,192,06,3626.41,1415.97,3356.65,1.49
123,57,05,2642.99,728.17,2534.07,1.35
50,152,04,3178.71,858.67,3070.46,1.3
12,41,05,1695.36,580.03,1613.54,1.36
121,77,05,3284.95,1018.75,3146.28,1.34
157,135,05,1753.77,696.59,1620.71,1.5
6,101,05,4016.49,1415.47,3763.73,1.45
120,87,05,2033.37,652.95,1930.25,1.39
156,145,05,2679.32,912.11,2522.67,1.43
10,61,05,2920.19,1055.96,2738.74,1.45
103,15,05,2270.81,700.32,2169.3,1.36
122,67,05,3485.4,1172.56,3306.39,1.39
15,11,05,588.47,342.47,528.15,1.54
88,172,05,2505.95,1016.41,2307.45,1.51
89,162,05,1583.96,582.74,1485.6,1.44
42,124,06,1913.28,939.8,1751.62,1.49
86,192,05,3465.9,1285.33,3235.46,1.45
44,104,06,468.23,426.34,371.61,1.98
39,159,04,2665.07,629.31,2590.41,1.27
87,182,05,3370.64,1130.22,3199.05,1.38
40,144,06,2128.05,822.33,2006.79,1.39
142,134,04,1226.05,429.88,1160.32,1.39
111,147,04,1381.97,553.15,1301.98,1.4
41,134,06,2186.66,904.52,2018.07,1.5
100,45,05,807.21,415.01,726.27,1.57
153,175,05,1283.88,510.31,1202.33,1.43
110,157,04,3395.96,832.48,3294.81,1.28
43,114,06,924.05,607.81,825.59,1.56
102,25,05,1528.4,462.91,1457.48,1.37
141,144,04,385.01,264.69,331.88,1.69
14,21,05,3052.98,990.38,2913.7,1.35
154,165,05,2505.44,948.39,2344.26,1.44
114,117,04,637.48,303.37,587.63,1.48
101,35,05,1912.82,568.94,1834.29,1.34
13,31,05,2147.2,622.92,2068.97,1.31
145,104,04,1996.46,744.2,1888.42,1.38
152,185,05,1121.27,677.6,1014.1,1.51
40,139,04,2696.19,916.82,2540.92,1.42
41,129,04,1414.24,527.34,1332.94,1.4
11,51,05,1757.94,718.38,1662.46,1.37
43,109,04,391.19,326.78,282.01,2.3
42,119,04,1298.56,376.9,1247.3,1.33
155,155,05,310.9,426.6,182.41,2.73
113,127,04,645.47,328.89,580.42,1.57
39,185,05,2370.31,826.43,2256.25,1.35
1,151,05,4470.5,1161.37,4312.97,1.32
112,137,04,1784.57,574.72,1700.42,1.36
158,125,05,1816.91,731.53,1678.71,1.5
3,131,05,3125.96,913.67,2993.74,1.35
61,134,04,2208.88,632.45,2121.2,1.33
62,124,04,2153.06,738.88,2032.14,1.41
64,104,04,2450.13,500.67,2400.45,1.22
115,107,04,1291.16,290.42,1258.59,1.26
74,141,06,2929.38,922.31,2776.75,1.4
148,9,05,3809.39,1068.48,3672.61,1.31
12,48,04,1993.67,670.06,1911.58,1.33
14,28,04,2151.61,688.46,2051.69,1.36
10,68,04,1874.81,724.89,1752.19,1.44
11,58,04,1262.68,495.66,1178.2,1.45
3,138,04,3257.25,957.4,3121.84,1.34
1,158,04,3863.38,1123.14,3701.07,1.35
5,118,04,4466.87,1106.45,4328.36,1.29
88,183,05,3112.97,1168.96,2901.68,1.46
89,173,05,2238.53,820.53,2094.45,1.45
87,193,05,2538.52,1012.34,2347.25,1.5
9,91,04,1671.25,773.4,1513.3,1.56
6,108,04,4177.26,1378.48,3953.17,1.4
39,186,06,2524.82,1054.98,2346.46,1.46
38,196,06,3612.47,1632.05,3310.99,1.52
54,157,05,2426.77,949.26,2237.95,1.51
58,117,05,2331.01,986.65,2169.23,1.44
13,38,04,2725.85,1253.71,2510.02,1.48
50,197,05,3775.32,1101.96,3618.36,1.34
53,167,05,2891.58,937.34,2754.11,1.37
55,147,05,2901.63,1075.07,2711.74,1.45
71,156,05,2402.34,727.35,2301.86,1.34
2,148,04,3984.47,918.6,3881.72,1.26
73,136,05,2456.66,708.41,2351.81,1.35
52,177,05,3925.78,1149.15,3760.95,1.34
74,126,05,2554.76,858.11,2422.75,1.38
56,137,05,2894.2,772.47,2793.6,1.31
15,18,04,2870.62,696.8,2791.82,1.26
70,166,05,2009.32,830.05,1864.31,1.47
51,187,05,3396.81,901.56,3290.06,1.28
142,6,04,4793.43,1224.21,4633.22,1.3
128,86,04,1736.77,595.12,1630.85,1.44
129,76,04,2555.69,846.97,2414.56,1.41
4,128,04,3030.98,894.55,2903.29,1.34
127,96,04,1135.25,450.78,1059.6,1.44
76,106,05,2775.69,820.05,2651.56,1.36
153,17,04,4005.36,1313.83,3824.65,1.34
150,47,04,2496.14,747.7,2386.05,1.36
75,116,05,3151.89,1193.79,2956.17,1.43
61,125,06,2892.31,1073.36,2722.14,1.41
60,135,06,2328.8,1121.56,2095.83,1.59
152,27,04,2274.51,759.59,2176.95,1.33
151,37,04,2377.84,872.76,2226.59,1.44
135,156,04,1916.44,687.47,1803.59,1.42
136,146,04,289.8,223.63,237.11,1.9
131,196,04,2759.47,803.64,2651.43,1.32
138,126,04,1556.42,724.84,1430.13,1.5
189,175,06,547.45,450.21,445.29,1.86
187,195,06,544.35,471.9,385.63,2.65
139,116,04,2332.86,1094.54,2155.0,1.46
188,185,06,2584.83,1248.15,2354.11,1.52
133,176,04,2925.35,901.46,2792.46,1.36
137,136,04,225.05,181.75,165.91,2.44
4,3,04,1719.86,509.71,1651.24,1.33
134,166,04,2410.82,838.64,2266.94,1.43
132,186,04,2184.69,724.47,2077.73,1.37
190,115,06,3260.31,959.79,3112.54,1.37
191,105,06,2201.37,789.53,2076.31,1.41
79,181,05,3195.0,1041.88,3027.27,1.4
78,191,05,3706.17,1498.87,3448.59,1.46
14,198,06,4323.9,1587.96,4067.82,1.41
19,148,06,2374.85,1106.51,2169.82,1.53
183,182,04,392.32,270.51,292.5,2.58
188,132,04,1340.48,485.35,1263.86,1.4
182,192,04,1461.1,781.58,1313.49,1.56
15,188,06,3068.88,1347.8,2819.15,1.53
184,172,04,1484.21,482.6,1414.61,1.37
16,178,06,4501.53,1698.0,4176.51,1.51
185,162,04,1920.41,488.8,1860.96,1.29
17,168,06,4221.11,1327.66,4014.06,1.38
186,152,04,3525.51,1298.11,3290.82,1.46
158,179,04,1165.51,521.37,1067.7,1.51
157,189,04,1052.12,425.13,978.39,1.46
18,158,06,3750.13,1238.47,3525.12,1.46
189,122,04,2607.85,828.12,2491.36,1.35
68,189,05,3208.45,978.66,3068.39,1.35
69,179,05,4183.52,1402.88,3972.04,1.38
187,142,04,4372.17,1298.39,4182.08,1.35
159,169,04,3937.98,1120.84,3777.18,1.34
64,58,06,1239.57,849.21,1094.77,1.58
47,88,06,1198.0,534.5,1101.61,1.51
48,78,06,2354.98,823.28,2227.5,1.39
65,48,06,1375.63,762.93,1242.99,1.52
46,98,06,2307.06,771.98,2191.97,1.38
68,18,06,3820.68,1519.63,3578.33,1.42
49,68,06,1669.88,764.55,1551.21,1.44
61,88,06,1365.19,576.1,1276.8,1.43
61,8,06,1971.78,849.09,1847.33,1.41
59,80,05,1329.36,424.02,1268.66,1.36
58,90,05,1834.8,676.24,1709.55,1.47
67,28,06,2201.33,968.8,2036.92,1.46
63,68,06,1442.15,1214.33,1161.45,1.87
54,4,06,1324.07,664.14,1228.1,1.43
39,94,06,3375.29,1348.72,3146.86,1.45
82,141,05,1366.56,591.02,1256.86,1.51
80,161,05,2371.21,954.78,2185.26,1.51
84,121,05,2250.21,866.4,2103.29,1.44
85,111,05,2529.8,966.17,2353.79,1.47
86,101,05,1463.54,584.68,1364.32,1.45
185,179,06,1147.21,580.46,1057.82,1.47
158,194,05,395.24,336.17,281.44,2.59
186,161,06,3363.2,1567.34,3032.53,1.58
188,141,06,1841.55,788.92,1735.54,1.38
110,7,04,4293.26,1078.8,4154.2,1.3
184,181,06,851.92,567.56,714.28,1.84
189,139,06,685.31,446.09,586.03,1.72
159,184,05,663.87,302.67,616.25,1.46
185,171,06,2884.48,1197.56,2663.47,1.5
94,121,06,1744.12,687.2,1624.92,1.46
81,151,05,3023.71,1112.09,2827.42,1.45
189,131,06,1880.89,709.82,1770.24,1.42
62,78,06,2312.01,857.8,2188.93,1.38
187,159,06,5118.12,1691.73,4857.33,1.38
83,131,05,1672.67,595.96,1577.22,1.41
27,196,06,2655.51,1061.22,2472.66,1.46
91,151,06,2561.42,1166.51,2301.59,1.61
184,189,06,1587.32,546.47,1505.47,1.38
183,191,06,2566.72,1104.96,2376.91,1.48
77,190,05,2776.73,1013.28,2593.55,1.46
79,170,05,1859.13,751.11,1724.62,1.47
78,180,05,4017.99,1308.77,3796.88,1.41
186,169,06,3473.8,1371.98,3253.7,1.42
187,151,06,5826.52,1595.9,5589.16,1.35
28,186,06,2563.47,1060.93,2380.59,1.47
96,101,06,547.47,342.46,469.46,1.75
188,149,06,2373.22,892.2,2237.67,1.4
66,38,06,2898.37,1221.9,2673.65,1.49
144,9,05,4574.03,1298.0,4412.56,1.3
129,99,05,1145.73,361.74,1092.86,1.36
53,115,04,2591.42,735.14,2493.19,1.32
54,105,04,1620.41,678.15,1497.08,1.49
52,125,04,2729.16,847.6,2605.44,1.36
29,176,06,4015.22,1533.73,3732.59,1.48
50,145,04,2410.21,703.91,2318.61,1.32
51,135,04,1842.22,710.44,1729.23,1.42
130,106,06,589.66,316.41,551.59,1.39
93,131,06,1623.3,870.1,1448.13,1.59
19,194,05,3658.74,1126.09,3494.82,1.36
105,58,06,1721.8,834.51,1561.02,1.56
90,161,06,2297.18,1072.92,2054.42,1.63
101,98,06,339.16,312.46,251.38,2.35
103,78,06,3504.29,1165.05,3302.43,1.43
102,88,06,620.98,417.99,530.7,1.73
168,90,05,3090.77,1014.42,2923.31,1.41
169,80,05,2917.64,961.14,2770.13,1.38
95,111,06,2475.86,1129.2,2268.01,1.5
106,48,06,1379.69,760.95,1243.84,1.56
108,28,06,1391.98,1040.65,1204.74,1.63
92,141,06,2404.02,538.74,2333.99,1.29
109,18,06,2432.84,1191.74,2244.95,1.46
155,16,05,2258.35,1089.51,2017.09,1.62
150,66,05,2298.17,715.75,2189.41,1.37
151,56,05,3482.88,908.27,3371.35,1.29
104,68,06,3265.09,1407.34,3049.1,1.43
46,97,05,2187.89,671.69,2095.6,1.34
159,97,06,2179.25,639.16,2091.37,1.34
174,7,06,4123.06,1739.89,3786.75,1.51
48,77,05,2067.08,692.35,1969.71,1.36
154,26,05,2844.57,1030.65,2663.36,1.45
49,67,05,1393.1,581.08,1301.82,1.43
152,46,05,3746.78,960.02,3628.7,1.29
47,87,05,1513.66,558.97,1420.94,1.43
61,7,05,2321.23,766.64,2209.65,1.36
107,38,06,1687.65,688.28,1576.08,1.43
153,36,05,2341.4,591.9,2268.09,1.29
54,50,05,1092.48,505.08,992.69,1.55
58,10,05,2263.28,817.83,2121.31,1.44
52,70,05,1832.9,684.66,1730.7,1.39
55,40,05,1070.63,494.23,980.04,1.51
112,128,06,1019.71,573.61,913.4,1.57
50,90,05,2820.23,871.27,2683.71,1.38
113,118,06,1362.26,815.77,1225.78,1.57
56,30,05,2146.79,573.3,2074.78,1.3
111,138,06,2441.93,769.01,2318.42,1.39
51,80,05,2271.39,656.61,2182.75,1.33
110,148,06,2026.71,843.35,1895.41,1.43
114,108,06,970.04,443.53,896.37,1.47
180,27,05,2134.93,818.83,1986.47,1.47
181,17,05,4285.93,1198.85,4130.14,1.31
112,38,04,467.63,241.28,425.51,1.52
111,48,04,1720.53,501.8,1647.35,1.35
181,9,04,3606.58,1017.52,3470.97,1.32
110,58,04,2164.51,699.84,2057.85,1.38
167,89,04,2982.63,1060.05,2801.38,1.43
114,18,04,1386.39,456.99,1325.68,1.34
169,69,04,2571.48,888.35,2427.89,1.41
113,28,04,1323.37,550.93,1247.06,1.39
168,79,04,2914.77,956.75,2762.67,1.39
166,99,04,3853.27,1209.31,3655.45,1.4
43,102,05,1126.76,390.11,1076.39,1.34
40,132,05,1993.65,601.47,1910.11,1.34
41,122,05,1252.75,463.97,1174.11,1.44
42,112,05,1033.3,400.16,963.04,1.46
140,8,04,2868.08,976.76,2704.14,1.42
125,98,04,776.27,458.42,683.06,1.63
197,169,06,1063.74,612.58,929.71,1.67
80,117,04,3188.5,1481.62,2908.95,1.53
81,107,04,2899.61,991.61,2734.2,1.41
126,88,04,1776.93,706.77,1660.04,1.44
29,50,05,1563.74,697.2,1466.32,1.41
25,90,05,2865.32,1005.6,2686.36,1.45
128,68,04,2500.67,722.17,2406.5,1.32
198,159,06,1720.65,809.36,1566.61,1.55
26,80,05,2652.91,865.51,2521.36,1.38
66,168,04,3005.97,821.94,2893.88,1.32
127,78,04,3064.98,811.04,2956.61,1.31
27,70,05,3299.89,962.21,3170.3,1.33
69,138,04,2996.95,873.41,2876.25,1.33
51,7,04,3359.85,866.56,3255.93,1.29
39,67,04,2135.12,1069.19,1995.52,1.4
67,158,04,3208.29,1030.1,3041.7,1.4
129,58,04,1568.22,552.43,1483.3,1.39
196,179,06,4707.8,1646.82,4429.64,1.42
6,70,04,2176.05,820.66,2036.07,1.44
8,50,04,2594.63,839.44,2474.77,1.35
4,90,04,1626.44,609.29,1526.19,1.43
36,97,04,2306.94,682.54,2205.4,1.36
64,188,04,2780.27,790.04,2671.43,1.33
5,80,04,1569.51,571.53,1476.18,1.42
38,77,04,3747.75,878.93,3649.76,1.26
9,40,04,3197.65,1014.96,3051.6,1.35
68,148,04,3827.45,991.2,3691.17,1.32
195,189,06,4484.65,1494.39,4232.37,1.42
7,60,04,2313.6,1112.39,2088.27,1.58
171,107,06,4202.19,1315.33,3989.11,1.39
170,117,06,4553.73,2010.65,4160.09,1.53
148,141,06,849.27,577.52,745.11,1.61
147,151,06,1069.32,567.41,956.14,1.61
146,161,06,1692.0,704.23,1566.17,1.49
143,191,06,930.77,537.93,841.37,1.54
145,171,06,2956.59,1081.15,2745.67,1.5
144,181,06,1148.13,607.44,1042.95,1.53
149,131,06,1209.95,474.66,1137.4,1.41
60,13,05,1999.14,732.81,1891.65,1.38
2,52,04,1515.54,440.17,1455.47,1.33
5,22,04,2636.35,696.75,2546.92,1.3
157,146,05,2069.59,717.7,1948.64,1.44
4,32,04,2779.11,705.56,2694.47,1.28
154,176,05,1098.24,539.76,992.1,1.56
47,190,06,3208.81,1117.94,3001.34,1.46
6,12,04,3135.36,977.66,2990.95,1.36
159,126,05,1785.53,640.41,1679.17,1.43
49,170,06,3621.22,1229.09,3425.53,1.4
3,42,04,2868.41,845.89,2757.73,1.32
48,180,06,3835.92,1510.11,3551.68,1.5
153,186,05,3447.93,1138.33,3266.12,1.39
82,177,04,2248.8,838.73,2104.72,1.44
84,157,04,2171.45,713.29,2051.25,1.42
140,104,05,2375.41,804.5,2253.92,1.38
23,91,04,3176.64,971.84,3023.68,1.38
25,71,04,1903.64,593.48,1819.48,1.35
80,197,04,1502.63,560.91,1408.54,1.43
150,81,06,2933.01,956.96,2786.09,1.38
29,31,04,1492.54,466.93,1436.69,1.3
152,196,05,4241.97,1259.43,4057.92,1.35
89,107,04,1701.44,656.8,1585.89,1.46
24,81,04,3168.13,831.45,3052.37,1.32
81,187,04,1658.28,599.92,1559.99,1.42
154,41,06,3011.75,1061.4,2827.51,1.44
195,22,04,2355.96,615.22,2282.33,1.28
193,42,04,3466.27,839.66,3366.42,1.28
196,12,04,1659.21,547.54,1581.44,1.35
88,117,04,2431.21,982.66,2270.55,1.44
28,41,04,933.62,433.17,862.59,1.47
158,136,05,1305.06,523.59,1210.76,1.48
192,52,04,3924.08,1004.59,3794.6,1.3
86,137,04,1809.32,649.32,1695.28,1.44
26,61,04,1609.56,677.2,1480.17,1.51
194,32,04,4040.91,1414.64,3782.05,1.45
151,71,06,3984.77,1339.84,3775.27,1.39
155,166,05,1547.54,628.33,1430.93,1.49
27,51,04,1281.83,572.63,1167.78,1.54
157,11,06,3998.79,1651.66,3675.23,1.52
83,167,04,2867.28,774.56,2758.86,1.33
156,156,05,338.71,403.6,224.37,2.49
153,51,06,3067.75,798.53,2971.54,1.29
85,147,04,3292.88,1383.82,3033.2,1.5
171,165,06,1681.76,932.73,1475.49,1.66
170,175,06,3255.72,1599.71,2913.99,1.6
70,80,04,1083.28,462.1,1000.5,1.48
71,70,04,411.68,359.96,274.53,2.81
74,40,04,2227.85,798.77,2101.44,1.4
173,145,06,1107.69,628.75,990.74,1.59
77,10,04,723.94,366.35,629.01,1.8
197,170,04,399.99,319.22,300.07,2.28
174,135,06,2180.46,839.77,2018.12,1.5
195,190,04,3912.8,1106.43,3754.2,1.34
72,60,04,205.01,164.47,148.28,2.54
122,16,05,2585.44,904.18,2448.38,1.39
120,36,05,1905.79,644.14,1818.08,1.35
121,26,05,1466.84,533.99,1378.74,1.42
198,160,04,3109.44,908.76,2981.69,1.34
176,115,06,3685.49,1451.78,3376.25,1.55
73,50,04,2152.68,606.62,2072.42,1.32
155,31,06,3901.25,1767.08,3547.22,1.55
172,155,06,1232.96,684.31,1070.46,1.72
196,180,04,4583.15,1122.8,4442.39,1.29
76,20,04,3039.86,915.07,2924.44,1.31
80,102,04,2469.98,897.18,2303.86,1.47
117,93,04,2424.63,715.81,2325.33,1.34
132,3,04,2635.5,772.79,2532.06,1.32
75,30,04,4187.06,1335.57,4007.83,1.33
152,61,06,4421.35,1250.08,4236.26,1.35
175,125,06,2914.93,1204.16,2699.87,1.48
156,21,06,5344.9,2555.01,4790.42,1.6
177,105,06,4153.83,1536.04,3855.69,1.49
130,109,05,876.83,285.55,840.17,1.33
183,121,05,2574.72,901.83,2435.1,1.39
80,91,05,764.33,418.32,664.88,1.72
83,61,05,823.62,504.08,719.56,1.65
182,131,05,3226.79,978.69,3078.3,1.37
82,71,05,1277.77,593.97,1173.88,1.49
180,151,05,1006.34,348.5,955.68,1.37
85,41,05,2145.15,698.06,2036.4,1.39
185,101,05,3097.09,804.97,2994.52,1.3
86,31,05,3167.26,1175.8,2962.31,1.44
118,153,04,1303.43,470.12,1230.34,1.41
115,183,04,2404.31,827.39,2288.05,1.35
119,143,04,1392.55,415.22,1341.06,1.31
88,11,05,1531.87,667.77,1415.7,1.48
114,193,04,2924.14,707.16,2837.29,1.28
55,88,05,689.75,355.97,619.35,1.57
117,163,04,2267.25,628.5,2186.02,1.31
59,48,05,1086.0,683.07,964.47,1.64
116,173,04,2367.77,700.5,2274.3,1.33
181,141,05,1402.17,635.31,1301.1,1.45
81,81,05,358.88,446.2,228.82,2.61
57,68,05,1281.08,554.33,1197.65,1.43
86,178,05,3017.53,1023.58,2859.76,1.39
87,168,05,3312.14,1057.54,3155.98,1.37
88,158,05,1771.67,778.22,1606.95,1.57
54,98,05,1817.21,721.19,1694.53,1.45
84,51,05,1073.25,480.44,988.42,1.49
84,198,05,2817.84,1116.45,2647.75,1.41
139,164,05,994.75,394.74,926.3,1.46
137,184,05,1751.85,599.9,1654.72,1.41
85,188,05,2830.68,1084.62,2662.26,1.41
56,78,05,2599.62,709.13,2513.45,1.29
136,194,05,1970.18,608.37,1881.61,1.36
89,148,05,1920.78,735.26,1797.16,1.44
138,174,05,1215.9,531.77,1112.06,1.53
149,196,05,3752.25,1002.22,3615.34,1.32
184,111,05,3469.45,1011.97,3326.29,1.34
58,58,05,270.9,493.48,111.91,3.65
171,109,04,3920.7,1161.83,3740.66,1.37
170,119,04,5298.68,1619.28,5032.26,1.39
44,3,04,2638.9,547.81,2587.48,1.22
29,93,04,2781.3,965.64,2627.05,1.4
69,59,06,1762.4,891.4,1627.72,1.45
67,79,06,1899.5,885.14,1736.11,1.53
66,89,06,986.68,483.79,894.2,1.56
68,69,06,475.61,389.65,408.23,1.64
65,99,06,1445.96,573.69,1356.39,1.41
80,9,06,1460.51,749.6,1299.64,1.63
169,8,05,2148.08,852.65,1997.66,1.46
136,142,04,404.7,234.33,363.78,1.57
139,112,04,2176.35,832.15,2028.86,1.46
137,132,04,307.56,246.84,241.03,2.03
22,16,06,656.82,473.65,574.08,1.62
21,26,06,2013.63,1094.62,1804.13,1.61
138,122,04,1918.68,948.82,1754.14,1.51
59,8,05,2175.04,733.65,2067.14,1.37
134,162,04,901.21,375.8,830.88,1.5
20,36,06,1345.49,1213.51,1021.85,2.05
42,2,05,2712.64,1604.51,2487.3,1.44
28,82,05,2590.18,900.15,2460.1,1.38
27,92,05,3423.38,1011.96,3259.5,1.39
131,192,04,1727.64,604.48,1629.21,1.41
111,123,06,429.2,458.49,333.06,1.98
112,113,06,225.28,254.07,173.7,1.99
99,44,05,1060.68,406.03,987.73,1.47
95,84,05,1392.95,481.32,1317.63,1.4
98,54,05,1810.04,611.89,1710.51,1.41
113,103,06,251.1,387.07,138.12,3.05
97,64,05,1670.56,514.16,1602.08,1.33
117,4,06,3837.43,1219.46,3662.82,1.35
132,182,04,2736.16,823.27,2616.76,1.35
96,74,05,1782.02,666.59,1673.35,1.42
110,133,06,1731.14,962.45,1552.41,1.55
94,94,05,363.34,621.39,192.14,2.88
135,152,04,1721.3,743.04,1579.93,1.51
