Name,ID,Vicinity,latitude,longitude,Rating,Url
Economics Department Bangalore University.,ChIJ0d9TL5I-rjsRh0hOnmIx7Ls,"WGW2+5XQ, Manasa Bhavana Jnanabharathi Campus, Jnanabharathi Layout, 1st Block, BDA Mariyappana Palya Layout, Bengaluru",12.9454642,77.5024922,4.4,https://www.google.com/maps/place/?q=place_id:ChIJ0d9TL5I-rjsRh0hOnmIx7Ls
ICFAI UNIVERSITY HOSUR,ChIJFS15L9xwrjsRn9J2mAO-ajc,"Address Address Line (eg. Apartment no., suite, floor, etc.) Street #Street Name Titan Rd Sub-Locality(s)LocalityCity Maruthi Nagar (Dharga) Sunnambu Jeebi Hosur District / CountyState / ProvincePostcode Krishnagiri Tamil Nadu 635126, Titan Road, Maruthi Nagar (Dharga), Sunnambu Jeebi, Hosur",12.7456745,77.8174067,0,https://www.google.com/maps/place/?q=place_id:ChIJFS15L9xwrjsRn9J2mAO-ajc
Government Pre University College Hoodi,ChIJNdDE6ZURrjsRQyLS0QlMBxs,"XPW9+38C, Hoodi Main Rd, Hudi, Thigalarapalya, Hoodi, Bengaluru",12.9951845,77.7182722,4.3,https://www.google.com/maps/place/?q=place_id:ChIJNdDE6ZURrjsRQyLS0QlMBxs
Annamalai University own study centre,ChIJ8SECdY4VrjsRfNuloNYqwUc,"Metro Pillar Number 81, IOC Petrol pump, 1st floor, 547/1, Rashtriya Vidyalaya Rd, near Vijaya College, 2nd Block, Basavanagudi, Bengaluru",12.9422261,77.580222,3.3,https://www.google.com/maps/place/?q=place_id:ChIJ8SECdY4VrjsRfNuloNYqwUc
Christ University Yeshwanthpur Campus,ChIJYVetQAo9rjsRt-HWMu-LpeU,"2GP3+GR5, Nalagadderanahalli, Peenya, Bengaluru",13.0362518,77.5046093,4.2,https://www.google.com/maps/place/?q=place_id:ChIJYVetQAo9rjsRt-HWMu-LpeU
YOGA UNIVERSITY OF THE AMERICAS,ChIJ82DuD0EYrjsR-rXqYj3FSfI,"8th Main Road 13th A Cross, Allalasandra, Judicial Layout, Bengaluru",13.0836376,77.5883632,5,https://www.google.com/maps/place/?q=place_id:ChIJ82DuD0EYrjsR-rXqYj3FSfI
"R&D block, CHRIST UNIVERSITY",ChIJ38aPU7QVrjsRCH1Bv_s1O64,"WJJ4+G88, Bhavani Nagar, S.G. Palya, Bengaluru",12.9312942,77.6058246,0,https://www.google.com/maps/place/?q=place_id:ChIJ38aPU7QVrjsRCH1Bv_s1O64
Rajiv Gandhi University of Health Sciences,ChIJFRvSkKYVrjsRJIMjWuaSJhE,"WHGR+GXJ, 4th T Block East, Pattabhirama Nagar, Jayanagar, Bengaluru",12.9263273,77.5923784,3.3,https://www.google.com/maps/place/?q=place_id:ChIJFRvSkKYVrjsRJIMjWuaSJhE
"Block 3, Christ University",ChIJFVxWPa0VrjsRXmNlh4-WatY,"Christ University, Campus Road, Bhavani Nagar, S.G. Palya, Bengaluru",12.9321331,77.6064116,3.2,https://www.google.com/maps/place/?q=place_id:ChIJFVxWPa0VrjsRXmNlh4-WatY
ISBM University,ChIJWTPvg44XrjsRnXtVYRjxqNE,"No.416, 2nd Floor, Kammanahalli Main Rd, opp. ICICI Bank, HRBR Layout 2nd Block, Kalyan Nagar, Bengaluru",13.0155592,77.6359447,3.8,https://www.google.com/maps/place/?q=place_id:ChIJWTPvg44XrjsRnXtVYRjxqNE
Silicon Valley Pre University College,ChIJZQejCg4ZrjsR3dha4NLbdEE,"2349, 23rd A Cross Rd, Block C, Sahakar Nagar, Bengaluru",13.0613184,77.5770436,4.8,https://www.google.com/maps/place/?q=place_id:ChIJZQejCg4ZrjsR3dha4NLbdEE
Annamalai university distance education,ChIJO63SicwTrjsRPnNGP_CpJ5M,"XM4W+9JX, 1st Cross Rd, Chowdeshwari Layout, Marathahalli Village, Marathahalli, Bengaluru",12.9559763,77.6965974,3,https://www.google.com/maps/place/?q=place_id:ChIJO63SicwTrjsRPnNGP_CpJ5M
PES UNIVERSITY ECC Main Gate,ChIJk5GXft1trjsRX8H5WaS5IS0,"Pes University-Electronic City Campus, PESU ECC Main Rd, Konappana Agrahara, Rayasandra, Bengaluru",12.8642103,77.66567,0,https://www.google.com/maps/place/?q=place_id:ChIJk5GXft1trjsRX8H5WaS5IS0
