Name,ID,Vicinity,latitude,longitude,Rating,Url
Sri Srinivasa Food Court & Catering,ChIJpdgG1zURrjsR6HNqa-nZQI8,"Shop# 6 & 7, Shivaganga Complex, Shivaganga Layout, Dr Puneeth Rajkumar Rd, Mahadevapura, Bengaluru",12.9891752,77.6893487,4.5,https://www.google.com/maps/place/?q=place_id:ChIJpdgG1zURrjsR6HNqa-nZQI8
Anekal Food Court,ChIJUWZn44NvrjsR-C6FISUa3Tg,"STB complex, near Anekal court, Attibele main road, Anekal Town, Bengaluru",12.7124611,77.7021269,4.6,https://www.google.com/maps/place/?q=place_id:ChIJUWZn44NvrjsR-C6FISUa3Tg
Embassy P5 Food Court D Block,ChIJdZFaW_wTrjsRQSynGqfbwXY,"Food Court, BLOCK-D, Embassy Tech Village Rd, Devarabisanahalli, Bellandur, Bengaluru",12.9275049,77.6921886,4.8,https://www.google.com/maps/place/?q=place_id:ChIJdZFaW_wTrjsRQSynGqfbwXY
Karavali Food Court,ChIJocA_XBsVrjsRLtPdW9_tCnA,"Apartments, BDA 80 Feet Rd, opp. PARAMOUNT PILATUS, Vysya Bank Colony, Shantiniketan Layout, Arekere, Bengaluru",12.8833952,77.605054,5,https://www.google.com/maps/place/?q=place_id:ChIJocA_XBsVrjsRLtPdW9_tCnA
BIEC Food court,ChIJhVb9cp4jrjsRMwABm2GjfGY,"3F7G+356, Unnamed Road, Bengaluru",13.0626564,77.4755183,3.9,https://www.google.com/maps/place/?q=place_id:ChIJhVb9cp4jrjsRMwABm2GjfGY
Food court,ChIJ5csktSUVrjsR83ZpeyL7PsU,"BTM 2nd Stage, Kuvempu Nagar, BTM 2nd Stage, BTM Layout, Bengaluru",12.9148979,77.6126707,0,https://www.google.com/maps/place/?q=place_id:ChIJ5csktSUVrjsR83ZpeyL7PsU
food court,ChIJmxNRmSgVrjsRLhPCfHsIrjE,"Masjid St, Yellagondanpalya, Victoria Layout, Bengaluru",12.9624747,77.6125214,0,https://www.google.com/maps/place/?q=place_id:ChIJmxNRmSgVrjsRLhPCfHsIrjE
Food Court,ChIJWw284kEXrjsRl8Ub7IgJIXc,"No.117,22nd Cross, Cubbonpet Main Rd, Bengaluru",12.9744859,77.5785589,0,https://www.google.com/maps/place/?q=place_id:ChIJWw284kEXrjsRl8Ub7IgJIXc
ESC Food Court,ChIJHb9542QXrjsRciGLDiS9FUE,"3J2C+8JC, Manayata Tech Park, Thanisandra, Bengaluru",13.0510762,77.6215667,4,https://www.google.com/maps/place/?q=place_id:ChIJHb9542QXrjsRciGLDiS9FUE
Pyramid Food Court,ChIJIziDa5gVrjsR9wvxcodd-9Q,"PYRAMID FOOD COURT 1 AND 7/3, Embassy Golf Links Business Park, Domlur, Bengaluru",12.9491903,77.643499,4.1,https://www.google.com/maps/place/?q=place_id:ChIJIziDa5gVrjsR9wvxcodd-9Q
